train_loss,val_loss
5.1428534388542175,2.8076956272125244
2.8449843525886536,2.2521445751190186
2.2651864290237427,1.8839685916900635
2.0336842238903046,1.6305420398712158
1.8968608975410461,1.5488965511322021
1.7620007693767548,1.748139500617981
1.6785002946853638,1.6863716840744019
1.5860425233840942,1.559279203414917
1.5263778567314148,1.4556328058242798
1.4549413323402405,1.3325814008712769
1.3816223442554474,1.2389754056930542
1.311167597770691,1.1793574094772339
1.25307035446167,1.090442180633545
1.2003062665462494,1.1053876876831055
1.1500613987445831,1.1281168460845947
1.1118700206279755,1.091557264328003
1.0690524578094482,1.0851917266845703
1.0386488139629364,1.0962462425231934
1.002091333270073,1.0918875932693481
0.9823018163442612,1.090047001838684
0.9559763222932816,1.0192980766296387
0.9348298758268356,1.0255317687988281
0.9097716361284256,1.0482752323150635
0.8797617107629776,1.0407578945159912
0.8658876717090607,1.019909381866455
0.8619543313980103,0.9905452728271484
0.8420065194368362,0.9674196243286133
0.8200623244047165,0.9494349956512451
0.8032529652118683,0.9391505718231201
0.7988835275173187,0.9537227749824524
0.7718021124601364,0.9146555066108704
0.7694816589355469,0.8783413767814636
0.7613132297992706,0.8979176878929138
0.7381620407104492,0.8544914126396179
0.7383208870887756,0.8531476259231567
0.7230746746063232,0.8581434488296509
0.7194596976041794,0.857814610004425
0.7089270800352097,0.8129273056983948
0.6938937604427338,0.7687692046165466
0.6810545027256012,0.7834318280220032
0.6748221516609192,0.7464842796325684
0.6656038463115692,0.7104291915893555
0.6560501456260681,0.719552218914032
0.6481509804725647,0.7092729210853577
0.641368106007576,0.7139909863471985
0.6314016282558441,0.7001803517341614
0.6313837021589279,0.6793602108955383
0.6147464662790298,0.679865300655365
0.6131400316953659,0.6725583672523499
0.6014680415391922,0.6548421382904053
0.6076261103153229,0.643878698348999
0.5905031859874725,0.6631648540496826
0.5930767357349396,0.672380805015564
0.5829209536314011,0.6556336879730225
0.5783210843801498,0.6578568816184998
0.5674292743206024,0.6564745306968689
0.5612082928419113,0.6275712251663208
0.5596194714307785,0.6096884608268738
0.5591007620096207,0.6280187368392944
0.5475819110870361,0.6047560572624207
0.538773387670517,0.5865970253944397
0.5423606038093567,0.5984916090965271
0.5397863686084747,0.6068054437637329
0.5307831317186356,0.5949496626853943
0.5270051211118698,0.6249116659164429
0.5235258340835571,0.6413858532905579
0.5181440711021423,0.616062581539154
0.5122725069522858,0.6013708710670471
0.5064128488302231,0.6118332743644714
0.5075549334287643,0.587537407875061
0.5054318010807037,0.5563771724700928
0.49582669138908386,0.5615819096565247
0.4957416132092476,0.584144115447998
0.49165062606334686,0.5972898602485657
0.49250898510217667,0.6000486612319946
0.48844774067401886,0.6096913814544678
0.4849928319454193,0.6255617141723633
0.48552263528108597,0.5950633883476257
0.48102661967277527,0.5801258087158203
0.4706781208515167,0.5882266759872437
0.4715758413076401,0.5807334184646606
0.46451059728860855,0.570233166217804
0.4649400860071182,0.574146568775177
0.46566062420606613,0.5790354013442993
0.4535772353410721,0.5790016651153564
0.4588334709405899,0.5833394527435303
0.45712681859731674,0.5698620080947876
0.4506194368004799,0.5590028762817383
0.45092711597681046,0.5474998354911804
0.4504811614751816,0.5439656376838684
0.45144056528806686,0.5334666967391968
0.4478800818324089,0.542344331741333
0.43676716834306717,0.5539597868919373
0.43729642778635025,0.5538557767868042
0.4393443986773491,0.550635576248169
0.43687544763088226,0.5542904734611511
0.43304307758808136,0.5654945969581604
0.4355558529496193,0.5706934928894043
0.426581509411335,0.5667533278465271
0.43628138303756714,0.5679513812065125
0.4358171373605728,0.580551028251648
0.43237779289484024,0.5914015173912048
0.4349338635802269,0.5837756991386414
0.427408330142498,0.5707187652587891
0.43114782124757767,0.5605722069740295
0.42517682164907455,0.5483049154281616
0.4196474477648735,0.5497767925262451
0.42175135761499405,0.5550051927566528
0.42124465852975845,0.5562633275985718
0.4129108190536499,0.5580604672431946
0.4234802797436714,0.5596107244491577
0.4249240979552269,0.5552440285682678
0.4185972437262535,0.5604006052017212
0.4207693487405777,0.5643797516822815
0.4145985469222069,0.5723232626914978
0.4167773425579071,0.5765409469604492
0.4185294359922409,0.5738537311553955
0.4189334958791733,0.565224826335907
0.41295938193798065,0.5603634715080261
0.41286542266607285,0.5600463151931763
0.4172147214412689,0.5594421625137329
0.40999967604875565,0.5555879473686218
0.41731490194797516,0.5549144148826599
0.411961130797863,0.5542061924934387
0.4145701453089714,0.5549975037574768
0.4147377461194992,0.5579367280006409
0.41256625205278397,0.5601910352706909
0.40892188251018524,0.5614393949508667
0.41991619020700455,0.5604227185249329
0.4113745242357254,0.5585017204284668
0.4099189341068268,0.5588973164558411
0.41242479532957077,0.5578473806381226
