loss,val_loss,learning_rate
0.15145988762378693,0.07415637373924255,0.005940000060945749
0.09686825424432755,0.06485918909311295,0.005940000060945749
0.08195586502552032,0.05059374123811722,0.005940000060945749
0.0707593783736229,0.04803304001688957,0.005940000060945749
0.0664312019944191,0.03737746179103851,0.005940000060945749
0.05925324186682701,0.03287003934383392,0.005940000060945749
0.05425547435879707,0.03107648901641369,0.005940000060945749
0.05056111887097359,0.031623050570487976,0.005940000060945749
0.05480245500802994,0.03881387040019035,0.005940000060945749
0.04276222363114357,0.025410715490579605,0.005940000060945749
0.04532395303249359,0.022418614476919174,0.005940000060945749
0.04237512871623039,0.03096586838364601,0.005940000060945749
0.04659855738282204,0.02594040334224701,0.005940000060945749
0.0425424724817276,0.018789969384670258,0.005940000060945749
0.03594628721475601,0.01719263568520546,0.005940000060945749
0.03660898655653,0.018402013927698135,0.005940000060945749
0.03796698898077011,0.026795541867613792,0.005940000060945749
0.03822707384824753,0.015235205180943012,0.005940000060945749
0.032675161957740784,0.029118383303284645,0.005940000060945749
0.03371841460466385,0.01811547577381134,0.005940000060945749
0.03536275401711464,0.016418537124991417,0.005940000060945749
0.03701461851596832,0.022592389956116676,0.005940000060945749
0.03095763735473156,0.013377089984714985,0.005940000060945749
0.033803340047597885,0.027190791442990303,0.005940000060945749
0.030362244695425034,0.013677272945642471,0.005940000060945749
0.03068728744983673,0.020621558651328087,0.005940000060945749
0.0319950170814991,0.012840889394283295,0.005940000060945749
0.028836565092206,0.014410036616027355,0.005940000060945749
0.029184885323047638,0.015778612345457077,0.005940000060945749
0.029222391545772552,0.013168140314519405,0.005940000060945749
0.028951264917850494,0.027867449447512627,0.005940000060945749
0.02839447557926178,0.012708144262433052,0.005940000060945749
0.02753136307001114,0.02682885341346264,0.005940000060945749
0.02799871750175953,0.011242980137467384,0.005940000060945749
0.026183990761637688,0.014071024954319,0.005940000060945749
0.027039702981710434,0.012627959251403809,0.005940000060945749
0.029329970479011536,0.02296525053679943,0.005940000060945749
0.027393974363803864,0.010902845300734043,0.005940000060945749
0.02542189508676529,0.02880789525806904,0.005940000060945749
0.02797609381377697,0.010663222521543503,0.005940000060945749
0.026796182617545128,0.012329423800110817,0.005940000060945749
0.030296780169010162,0.01195406075567007,0.005940000060945749
0.026765532791614532,0.019147368147969246,0.005940000060945749
0.02683188207447529,0.015114186331629753,0.005940000060945749
0.027319004759192467,0.01017970871180296,0.005940000060945749
0.027565915137529373,0.013510464690625668,0.005940000060945749
0.02628483437001705,0.02018476463854313,0.005940000060945749
0.026683446019887924,0.013398528099060059,0.005940000060945749
0.030192652717232704,0.014764000661671162,0.005940000060945749
0.02757585421204567,0.01027096901088953,0.005940000060945749
0.02411370910704136,0.010184017941355705,0.005940000060945749
0.025907481089234352,0.009828855283558369,0.005940000060945749
0.023589620366692543,0.010080868378281593,0.005940000060945749
0.02614407427608967,0.009776580147445202,0.005940000060945749
0.024529267102479935,0.00999046117067337,0.005940000060945749
0.02286936342716217,0.013154922984540462,0.005940000060945749
0.024390846490859985,0.015766918659210205,0.005940000060945749
0.02429795078933239,0.009170685894787312,0.005940000060945749
0.0227982047945261,0.012335026636719704,0.005940000060945749
0.02530328370630741,0.009713131003081799,0.005940000060945749
0.025111861526966095,0.009848617017269135,0.005940000060945749
0.02222662977874279,0.008645838126540184,0.005940000060945749
0.02136833406984806,0.008737653493881226,0.005940000060945749
0.022690683603286743,0.013002282939851284,0.005940000060945749
0.02486715465784073,0.009185157716274261,0.005940000060945749
0.022553401067852974,0.009378761053085327,0.005940000060945749
0.02123589627444744,0.011230550706386566,0.005940000060945749
0.018997013568878174,0.008824939839541912,0.005940000060945749
0.019557083025574684,0.008855156600475311,0.005940000060945749
0.021182114258408546,0.009926201775670052,0.005940000060945749
0.01900470070540905,0.01336684264242649,0.005940000060945749
0.019285069778561592,0.009483873844146729,0.005940000060945749
0.020738741382956505,0.009318219497799873,0.005940000060945749
0.019844258204102516,0.012381646782159805,0.005940000060945749
0.019407592713832855,0.01083830464631319,0.005940000060945749
0.016445256769657135,0.009238376282155514,0.005940000060945749
0.017247671261429787,0.008124195039272308,0.005940000060945749
0.017391065135598183,0.00983536895364523,0.005940000060945749
0.023615185171365738,0.027544979006052017,0.005940000060945749
0.021985402330756187,0.01488850824534893,0.005940000060945749
0.019393526017665863,0.015166498720645905,0.005940000060945749
0.01591266691684723,0.0076414900831878185,0.005940000060945749
0.015499012544751167,0.00825089868158102,0.005940000060945749
0.015207507647573948,0.008247884921729565,0.005940000060945749
0.015329316258430481,0.010257729329168797,0.005940000060945749
0.017301656305789948,0.011130950413644314,0.005940000060945749
0.01612994819879532,0.007286981213837862,0.005940000060945749
0.014889105223119259,0.007822510786354542,0.005940000060945749
0.018055742606520653,0.008720103651285172,0.005940000060945749
0.015659287571907043,0.0070871394127607346,0.005940000060945749
