train_loss,val_loss
0.3978204168379307,0.337108314037323
0.29776093922555447,0.25625452399253845
0.2570156129077077,0.21602539718151093
0.22612513694912195,0.18677310645580292
0.20113632176071405,0.1633453667163849
0.17852376960217953,0.14169922471046448
0.15675383154302835,0.1211623102426529
0.14103748137131333,0.10364589095115662
0.12737070443108678,0.09163065999746323
0.116963523440063,0.08212345838546753
0.10817856760695577,0.07330047339200974
0.1029893159866333,0.06826119124889374
0.09711970156058669,0.06531297415494919
0.09247655002400279,0.05863996222615242
0.08781190495938063,0.05561009421944618
0.08476102352142334,0.05424172058701515
0.08205980528146029,0.05114012956619263
0.07910667080432177,0.05074900761246681
0.07621055655181408,0.04880974814295769
0.07437324710190296,0.04701187089085579
0.07306914078071713,0.04660004377365112
0.07131846528500319,0.04492408037185669
0.06913324655033648,0.04302254319190979
0.06743328459560871,0.042023975402116776
0.06674651172943413,0.04181954637169838
0.06431759335100651,0.0404076986014843
0.06249931105412543,0.0393759123980999
0.06138546857982874,0.039357684552669525
0.060373819433152676,0.037854425609111786
0.05899822013452649,0.036907896399497986
0.05790678970515728,0.035964708775281906
0.05680037988349795,0.03641650080680847
0.055468575563281775,0.03546230122447014
0.054395165061578155,0.03405557572841644
0.05350984097458422,0.03362734988331795
0.05220101191662252,0.034043554216623306
0.05188206909224391,0.03246454894542694
0.05108773987740278,0.03227974474430084
0.050023046089336276,0.0321030430495739
0.04933201731182635,0.030836090445518494
0.0487192312721163,0.0310111865401268
0.04789082263596356,0.03188903257250786
0.0477056703530252,0.029950188472867012
0.046476594638079405,0.029603978618979454
0.045805316884070635,0.0289082620292902
0.045481732580810785,0.029261339455842972
0.04526733607053757,0.02801547572016716
0.0442259106785059,0.028357358649373055
0.04358377121388912,0.02794674038887024
0.043554895324632525,0.02720361202955246
0.042940675746649504,0.027182653546333313
0.04235764825716615,0.026860613375902176
0.04187594633549452,0.026399604976177216
0.04141456983052194,0.02611308917403221
0.0409003880340606,0.02577774040400982
0.04053005808964372,0.025403574109077454
0.04031661408953369,0.025142548605799675
0.040063500171527267,0.026924461126327515
0.03978797676973045,0.02439775876700878
0.03952708770520985,0.024584084749221802
0.038923442363739014,0.02391119673848152
0.03804206266067922,0.02419036068022251
0.038080860394984484,0.023495730012655258
0.037704626796767116,0.023451704531908035
0.037387104239314795,0.02331496588885784
0.0369927859865129,0.022592034190893173
0.03699561255052686,0.022938838228583336
0.03607205511070788,0.02240774966776371
0.0357780996710062,0.022169919684529305
0.035593098029494286,0.022727278992533684
0.035656202817335725,0.022151241078972816
0.03522155387327075,0.021555911749601364
0.0350790792144835,0.02123098261654377
0.035006710793823004,0.02132677286863327
0.034483668743632734,0.020657293498516083
0.034427974256686866,0.02053162269294262
0.03431601426564157,0.020524082705378532
0.03369365260004997,0.020504165440797806
0.03342495998367667,0.019915923476219177
0.0336477707605809,0.020760517567396164
0.03354056226089597,0.01985759288072586
0.03287963580805808,0.019705921411514282
0.0331333993235603,0.019329488277435303
0.032496014377102256,0.019542040303349495
0.03255242295563221,0.019628338515758514
0.03220419224817306,0.01887577958405018
0.03205062367487699,0.01857783831655979
0.03162877808790654,0.018385084345936775
0.031229456304572523,0.01852281205356121
0.03140972217079252,0.018095334991812706
0.03125282365363091,0.01937052421271801
0.0310264389263466,0.018210245296359062
0.03052619530353695,0.01778489165008068
0.030829803668893874,0.01808694191277027
0.030737949651665986,0.01805560477077961
0.03020198631566018,0.018018988892436028
0.030373107874765992,0.017855823040008545
0.030066211358644068,0.01735943742096424
0.029652956291101873,0.017255404964089394
0.029579829308204353,0.01744071952998638
0.029838246759027243,0.018564026802778244
0.02930274826940149,0.016757650300860405
0.029356265789829195,0.01730598695576191
0.028941502212546766,0.016674015671014786
0.028942532022483647,0.01653948985040188
0.029258623137138784,0.01626967266201973
0.02863665239419788,0.016324643045663834
0.028284266823902726,0.016601869836449623
0.02866458799690008,0.01634875126183033
0.02814627205953002,0.016252681612968445
0.028246381552889943,0.01652797870337963
0.028029072447679937,0.016672765836119652
0.028031592722982168,0.016409438103437424
0.027834960841573775,0.016080796718597412
0.027699645841494203,0.016109421849250793
0.027787150698713958,0.015332360751926899
0.027523680357262492,0.015224436298012733
0.02736076118890196,0.014847289770841599
0.027167167398147285,0.015078604221343994
0.026777182007208467,0.014907145872712135
0.026783066452480853,0.014538307674229145
0.0271910245064646,0.014635618776082993
0.026489226380363107,0.015072604641318321
0.02652501780539751,0.014660869725048542
0.02662591135594994,0.014383061788976192
0.026734120910987258,0.014888746663928032
0.02645807689987123,0.014344648458063602
0.02622714778408408,0.014639590866863728
0.02627390786074102,0.014686156995594501
0.026240452541969717,0.014024071395397186
0.026056410861201584,0.0158035010099411
0.026249051210470498,0.013902964070439339
0.02613550436217338,0.01389592420309782
0.02603575715329498,0.014516012743115425
0.025645369198173285,0.013749106787145138
0.025654778350144625,0.013382644392549992
0.02577268925961107,0.013590587303042412
0.02597635192796588,0.013579299673438072
0.025496107642538846,0.013617913238704205
0.025736817973665893,0.013765628449618816
0.02510986407287419,0.014050774276256561
0.025229439488612115,0.013256185688078403
0.025241745519451797,0.013824188150465488
0.025095665943808854,0.012835350818932056
0.024886541068553925,0.012671472504734993
0.024772387580014765,0.013011348433792591
0.024697963031940162,0.013159619644284248
0.024858551332727075,0.013451074250042439
0.024864904349669814,0.014377759769558907
0.02457053994294256,0.012764778919517994
0.02433642477262765,0.012451213784515858
0.024417412700131536,0.012823640368878841
0.024092347593978047,0.01266043446958065
0.024381753872148693,0.012714650481939316
0.02405679749790579,0.012298817746341228
0.024386642267927527,0.013060543686151505
0.024000780656933784,0.01236645132303238
0.024157105945050716,0.012112293392419815
0.023757564486004412,0.012353845871984959
0.0238802598323673,0.012002190575003624
0.023899447871372104,0.012127713300287724
0.023957176483236253,0.011774200014770031
0.023761859512887895,0.011771278455853462
0.023377839825116098,0.01294675562530756
0.023816581699065864,0.011995058506727219
0.023464514524675906,0.01157740131020546
0.023555396357551217,0.011422356590628624
0.022969508194364607,0.011584428139030933
0.02304253715556115,0.01127039734274149
0.02272268128581345,0.011402246542274952
0.023091981071047485,0.011196709237992764
0.023462154436856508,0.011453451588749886
0.02328702132217586,0.011268957518041134
0.02288881130516529,0.011346609331667423
0.023183726705610752,0.011267517693340778
0.022881509037688375,0.01132193859666586
0.02299729792866856,0.011219160631299019
0.023098641308024526,0.011263059452176094
0.022858071140944958,0.011538826860487461
0.02267489256337285,0.011194724589586258
0.022647716803476214,0.010817007161676884
0.022649918915703893,0.010646333917975426
0.022451902274042368,0.010833732783794403
0.022691200952976942,0.010690372437238693
0.022610043175518513,0.010790484957396984
0.02265859313774854,0.01079909410327673
