loss,val_loss,learning_rate
0.17222270369529724,0.08723873645067215,0.005940000060945749
0.10482760518789291,0.07643911242485046,0.005940000060945749
0.0818851962685585,0.0693960189819336,0.005940000060945749
0.07231193780899048,0.06465980410575867,0.005940000060945749
0.06654554605484009,0.05683944374322891,0.005940000060945749
0.061569470912218094,0.07085371017456055,0.005940000060945749
0.057545583695173264,0.053078584372997284,0.005940000060945749
0.05569056421518326,0.042907651513814926,0.005940000060945749
0.047809842973947525,0.04097842425107956,0.005940000060945749
0.044639915227890015,0.03820853307843208,0.005940000060945749
0.04337552934885025,0.03393528237938881,0.005940000060945749
0.04165220633149147,0.05100592225790024,0.005940000060945749
0.038193438202142715,0.036540038883686066,0.005940000060945749
0.03764137253165245,0.04253970459103584,0.005940000060945749
0.038042813539505005,0.06037013232707977,0.005940000060945749
0.04652441293001175,0.03543004393577576,0.005940000060945749
0.039544474333524704,0.03538983687758446,0.005940000060945749
0.03602321445941925,0.03758091479539871,0.005940000060945749
0.03541433438658714,0.026287740096449852,0.005940000060945749
0.0302658062428236,0.036178406327962875,0.005940000060945749
0.029928741976618767,0.027799684554338455,0.005940000060945749
0.02989373914897442,0.025836138054728508,0.005940000060945749
0.029707089066505432,0.02526669390499592,0.005940000060945749
0.03169691562652588,0.024507727473974228,0.005940000060945749
0.030586548149585724,0.03055303916335106,0.005940000060945749
0.029152965173125267,0.03457789495587349,0.005940000060945749
0.028803976252675056,0.028615429997444153,0.005940000060945749
0.02748947963118553,0.03407210484147072,0.005940000060945749
0.030575141310691833,0.027179762721061707,0.005940000060945749
0.02848135121166706,0.0355866402387619,0.005940000060945749
0.02781316637992859,0.024012504145503044,0.005940000060945749
0.026351427659392357,0.023340735584497452,0.005940000060945749
0.026118328794836998,0.04312452673912048,0.005940000060945749
0.028891392052173615,0.020962122827768326,0.005940000060945749
0.0259968601167202,0.026188792660832405,0.005940000060945749
0.027546944096684456,0.022697554901242256,0.005940000060945749
0.02578963339328766,0.019987381994724274,0.005940000060945749
0.025202743709087372,0.02486531063914299,0.005940000060945749
0.027533186599612236,0.021301446482539177,0.005940000060945749
0.024905581027269363,0.02357621118426323,0.005940000060945749
0.027193935588002205,0.019441107288002968,0.005940000060945749
0.026690678671002388,0.021118102595210075,0.005940000060945749
0.0255094226449728,0.025507096201181412,0.005940000060945749
0.024439537897706032,0.01796068623661995,0.005940000060945749
0.027115702629089355,0.022523581981658936,0.005940000060945749
0.023928549140691757,0.02616262249648571,0.005940000060945749
0.023449603468179703,0.016450388357043266,0.005940000060945749
0.024097060784697533,0.017579354345798492,0.005940000060945749
0.025310486555099487,0.01978215202689171,0.005940000060945749
0.02311241813004017,0.02375447377562523,0.005940000060945749
0.024429291486740112,0.020808454602956772,0.005940000060945749
0.025396374985575676,0.02429410070180893,0.005940000060945749
0.027560671791434288,0.02197822369635105,0.005940000060945749
0.025215527042746544,0.01980219967663288,0.005940000060945749
0.024575911462306976,0.026320818811655045,0.005940000060945749
0.025497304275631905,0.023162854835391045,0.005940000060945749
0.024419670924544334,0.018361341208219528,0.005940000060945749
0.023204388096928596,0.019842764362692833,0.005940000060945749
0.022012490779161453,0.025072060525417328,0.005940000060945749
0.02291559800505638,0.02066817693412304,0.005940000060945749
0.022338232025504112,0.022829534485936165,0.005940000060945749
0.022176532074809074,0.01746842823922634,0.005940000060945749
0.02203476056456566,0.01802373304963112,0.004157999996095896
0.022121764719486237,0.016327232122421265,0.004157999996095896
0.019333677366375923,0.016559625044465065,0.004157999996095896
0.020036572590470314,0.01688194088637829,0.004157999996095896
0.022471744567155838,0.017804738134145737,0.004157999996095896
0.02132134512066841,0.01641322299838066,0.004157999996095896
0.01989755593240261,0.018009651452302933,0.004157999996095896
0.02045750617980957,0.01777401939034462,0.004157999996095896
0.019114874303340912,0.013345517218112946,0.004157999996095896
0.01892804354429245,0.0274101160466671,0.004157999996095896
0.021181629970669746,0.015793178230524063,0.004157999996095896
0.01883796602487564,0.016688577830791473,0.004157999996095896
0.01639571599662304,0.020616667345166206,0.004157999996095896
0.017898110672831535,0.02546108514070511,0.004157999996095896
0.018324298784136772,0.016121620312333107,0.004157999996095896
0.018655646592378616,0.01699310727417469,0.004157999996095896
0.019025955349206924,0.01659245416522026,0.004157999996095896
0.01840519905090332,0.018978113308548927,0.004157999996095896
0.01731814816594124,0.015209617093205452,0.004157999996095896
0.014960011467337608,0.01388515904545784,0.004157999996095896
0.015316606499254704,0.012610922567546368,0.004157999996095896
0.01547567080706358,0.01462370716035366,0.004157999996095896
0.016115702688694,0.015029607340693474,0.004157999996095896
0.017177866771817207,0.014937343075871468,0.004157999996095896
0.017340222373604774,0.014001253060996532,0.004157999996095896
0.017353996634483337,0.012520142830908298,0.004157999996095896
0.015224771574139595,0.012761695310473442,0.004157999996095896
0.015063603408634663,0.01616109162569046,0.004157999996095896
0.017165247350931168,0.01209260430186987,0.004157999996095896
0.015579440630972385,0.010321995243430138,0.004157999996095896
0.01539103128015995,0.02553817443549633,0.004157999996095896
0.0157542135566473,0.017318077385425568,0.004157999996095896
0.015531875193119049,0.00901097897440195,0.004157999996095896
0.016669562086462975,0.01204101461917162,0.004157999996095896
0.015974266454577446,0.01674719899892807,0.004157999996095896
0.014257984235882759,0.010689940303564072,0.004157999996095896
0.015712754800915718,0.011497044004499912,0.004157999996095896
0.014679278247058392,0.011844730004668236,0.004157999996095896
0.012484010308980942,0.007960524410009384,0.004157999996095896
0.0140541922301054,0.010646677576005459,0.004157999996095896
0.01334426086395979,0.010252627544105053,0.004157999996095896
0.014976806938648224,0.011989319697022438,0.004157999996095896
0.013803466223180294,0.01219695620238781,0.004157999996095896
0.014188216999173164,0.011453761719167233,0.004157999996095896
0.01629878766834736,0.012264280579984188,0.004157999996095896
0.01452949270606041,0.009385939687490463,0.004157999996095896
0.014339637011289597,0.02921086736023426,0.004157999996095896
0.013747578486800194,0.015165425837039948,0.004157999996095896
0.013977382332086563,0.010309258475899696,0.004157999996095896
0.012593925930559635,0.01452060230076313,0.004157999996095896
0.01062130555510521,0.008753306232392788,0.004157999996095896
0.012039484456181526,0.008064014837145805,0.004157999996095896
0.010270149447023869,0.009418376721441746,0.004157999996095896
0.011207050643861294,0.007416170556098223,0.004157999996095896
0.014099611900746822,0.009776217862963676,0.004157999996095896
0.013354538008570671,0.02043815329670906,0.004157999996095896
0.011072995141148567,0.009207446128129959,0.004157999996095896
0.011853866279125214,0.01005498319864273,0.004157999996095896
0.009995357133448124,0.006846060045063496,0.004157999996095896
0.010565084405243397,0.00751914270222187,0.004157999996095896
0.009799747727811337,0.014153421856462955,0.004157999996095896
0.01041141152381897,0.008497243747115135,0.004157999996095896
0.010680116713047028,0.009028426371514797,0.004157999996095896
0.009415071457624435,0.007316592615097761,0.004157999996095896
0.009340990334749222,0.006668476853519678,0.004157999996095896
0.010835515335202217,0.012744463980197906,0.004157999996095896
0.009856179356575012,0.01161272544413805,0.004157999996095896
0.010192145593464375,0.009884355589747429,0.004157999996095896
0.011413595639169216,0.024679871276021004,0.004157999996095896
0.012616384774446487,0.01635817065834999,0.004157999996095896
0.01114350650459528,0.013829165138304234,0.004157999996095896
0.00975785031914711,0.009382390417158604,0.004157999996095896
0.008374925702810287,0.007524813991039991,0.004157999996095896
0.00829507876187563,0.008172539062798023,0.004157999996095896
0.009399759583175182,0.007018829230219126,0.004157999996095896
0.008912327699363232,0.00742367934435606,0.004157999996095896
0.009724440053105354,0.007338495459407568,0.004157999996095896
0.00896382238715887,0.012225877493619919,0.004157999996095896
0.00856026541441679,0.02074405923485756,0.004157999996095896
0.00911020115017891,0.0068099829368293285,0.004157999996095896
0.00891061034053564,0.006994800642132759,0.0029106000438332558
0.00926673412322998,0.007957419380545616,0.0029106000438332558
0.008797663263976574,0.011157475411891937,0.0029106000438332558
0.009749778546392918,0.015476373955607414,0.0029106000438332558
0.007776128593832254,0.0069691394455730915,0.0029106000438332558
0.009288991801440716,0.00819605402648449,0.0029106000438332558
0.008554771542549133,0.00744529627263546,0.0029106000438332558
0.008479957468807697,0.006778633687645197,0.0029106000438332558
